tree_type,0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,0.99
majority,63.78484815884426,85.43717415357182,118.74989539561633,179.73191777195655,188.36165536146535,203.73952551688623,231.91172794351863,248.60795965966875,265.2586364414252,273.71356947408094,314.53470354292216
mia,63.78484815884426,88.8846767769464,121.54325250559795,188.0645223106871,203.86987358656987,202.99472140707763,227.4679375801339,259.4903599493578,250.05519224388203,280.21754485343325,314.53470354292216
weighted,63.78484815884426,107.65945703861527,137.89403911415693,157.96624209015314,187.7898364844085,219.54375812770112,247.6428268787056,271.99856840176693,291.56220768215843,307.66837679616185,314.6253298304112
trinary,63.78484815884426,106.80000203713124,121.14207486376021,136.39583067352632,160.13996419544466,177.45588408760767,208.96706722751412,250.65302645703915,268.1570230981174,271.2280983835286,314.53470354292216
