tree_type,0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,0.99
majority,19.349285629673663,19.56701664724279,24.02946612441325,24.72007218572302,29.030687821260525,36.903270311567255,51.45960840532347,58.948631272581835,71.86940819553922,77.63949982641286,78.79578823309761
mia,19.349285629673663,21.26507509523054,23.13687088660367,25.34378468119854,35.52149720180885,37.78442527737799,51.28512113788339,56.4023259857525,71.89990342159601,77.64640045503886,78.79578823309761
weighted,19.349285629673663,21.042414558331245,27.348658588715494,31.269501078886446,31.97726951262561,50.736782639492176,54.99163149896735,61.90180820690095,68.37281723582072,75.93175437886008,78.79812333666735
trinary,19.349285629673663,18.291811905014878,22.4493918137225,21.543912162088017,31.334537343513592,35.77029517479097,46.66804681416225,46.68026474531578,70.22072325942722,77.54152194271673,78.79578823309761
